reviews,ratings
"Love the game. Hate that there a still a lot of glitches that I wish they would fix. Lose connection quite often, even when you have full bar on a WiFi network.",3
"This game is awesome and with so many new features I can't wait to start raid weekends soon! The only thing this game needs is a way to share base resources between clan mates, such as gold elixir and even dark elixir, and I think we should be able to boost more things with gems in the home base, like the builder huts and the laboratory. Other than those minute things this game just keeps getting better!",5
"Supercell, your help and support is not useful at all. It's not responsive, I had bought this season's gold pass and still after 24 hours of the purchase I haven't received my purchase also my money got debited in a second. Where should I go to contact you? How things can be put right? I need may gold pass and your improved help and support for the players.",5
"Game is nice, but this game in certain time, will going to downloading content too long and maybe not function anymore, its too long downloading content and at the last its going error server, so a solutions that i do to play this game again is uninstall and install again, i hope your organizer will see for this problems, THANK YOU!",2
"I had this game about 5 years ago, and I soon lost track of time to play it. About 3 months ago, I picked up my chromebook and scrolled through my apps. I remebered all the good times I had playing, and now I play 1-2 times a week. Still really addicting!",5
Very fun I love the game. One issue is that some achievements are hard and will take a lot of game time (unless you are pay to win) but the game is overall a good game.,5
"I like it's art design and unique enimies, however it is a pain to get the troops to where you wan't to go, place them just barely an inch from the target and they'll walk away and attack something elsec There's Manipulative Marketing targeted towards children, they're aware of it. Not for kids who have irresponsible parents. They don't collect data until 13 (I think) but will still try to sell in game cosmetics, loot, etc. by use of such Marketing They've been able to make over a $100,000 Daily",2
It is a very thriling game its also fun to play special thanks to supercell but there is some gitches such as The games crashes on time The game is fun but required high town level to build fences plzz low down the price to get more reviews And also down the level that is required to build more defences plzz do it,5
"I rarely give 5 star reviews for mobile games. But this one is an exception. It's a pretty fun idle game for when it's slow at work. And the microtransaction system is not super predatory like most mobile games. The paid currency ""gems"" can actually be earned from completing achievements and challenges. It's a grind, but they can be earned through play if you have the patience. I haven't felt the need to buy gems, I don't mind earning them.",5
"I really enjoy the game overall. The graphics, the characters, and gameplay are great. However, it takes too long to complete buildings and to level up.",4
"Everything about this game is perfect. There's great pvp action and building as well as lots of other things. However, what could be changed (my opinion) is the timer on upgrades for certain buildings. Even some early game upgrades can take up to a day to finish. Not even including some other buildings or upgrades that can take a whole week to be done. Ending of at that note, 4.5/5 for this amazing game",5
"This new update with the Clan Capital is really cool, but I have one problem with the update. Why did ya'll change the look of the tall grass in Builder Base? My account name is, bananas(if you wanna check), I had a nice Garden around my monuments on my Builder Base. Now the grass looks tiny, and it doesn't look as cool anymore.",5
"This game is amazing! First it's like a never ending game , Secondly there's two modes one Morning and second Night time , Then there's different kind of troops and online people we can attack! And lastly there's different building for different purposes!👍🏆💯",5
"Well this game is so good but if there is one problem that is building or upgrading take more much time and its the fantacy of this game .very much strategic and mind using game that how to defend our village and by what mean i means to say that how to fully destroy other villages by using different kinds of armies as air or ground but the only thing is that,that it only works on your Powerful strategy 😊..",5
Don't get if you don't like getting put up against bases 3 or more levels above you when your trying to join your friends in a clan but can't get the right amount of trophies cause you keep lossing against higher level people I should now add every time im trying to play strategically on builder base I get multiple heavylag spikes when I'm attacking this is the same as clash Royale lots of heavy lag spikes which need to be fixed,2
This game is amazing it helps me to calculate the amount of resource to build and other activities. But there is also wrost part of this game it takes lot of time to cook army and build the structure supercell might make even better this game in future update,5
"This game is really amazing! I'm now a th11 and love the hero skins. I have no problems with this game at all. The only games I always have on phones are Clash of Clans and Clash Royale. The gold pass is an amazing addition into the game! (But don't have enough money to buy them all) The clan capital update really brings clash of clans together as the name says, it a clash of clans. This game never gets boring or old.",5
We need more good scenery. Classic one is boring.. (create some free basic scenery && some paid epic scenery && also some [expansive gems] scenery. Please make sure that it doesn't need any higher townhall).. bring something new and different.. also the latest update had something new but it is not different.. i think it may be the flop idea. Let see!!,3
"I get to experience a lot of game crash why is that? Specially when I'm about to attack the game automatically disconnect. Then whenever I came back, boom! Minus trophy",3
Why does this game loading screen sucks always downloading content everyday and then suddenly lost connection to the server ALWAYS im doing this for nearly 5-7 hours just to be able to log in again even though my internet is good give me an explanation to this or solve this problem then ill change it back to 5 stars cause i really love this game yet this always happens,1
"Even after cost reduction game is still fallen back, Many things makes it booring but we can't quite because of its intresting game pattern. Game should have more time reduction then that of cost because my resources are filled full but builders are not free!!",3
"The upgrade times need to be decreased but theres still stuff to do while you wait, and sometimes its nice to just be able to get off for a week and take a break. Other then that, its not pay to win, but its pay to progress faster. you always fight people your own level except maybe in cwl so theres not problem with you having to pay money to be at the same level as people.",4
The game is fun but one downside of it when you rich high town hall thinks go way too expensive so if they reduce the cost a little bit. That will make it more fun than waiting for your upgrade and loot. 😁,4
Fun... without all the fear of losing all your troops and hard work. Also nice that it is not necessary to kick off your own repairs after an attack. Enjoying the game.,4
"I absolutely love this game until recently when it stopped loading. I tried everything, I've uninstalled restarted reinstalled still no luck. I've spent more money than I want to admit on this game and now it won't even load. Very very upsetting.",1
"i need help to recover my game. i tried everything from 'help and support', none of them are working. well, it's more like they don't have same problem that i have. i really need human's help. my google account still have my game progress, the system says that i have to log in with supercell id. the problem is i accidentally replaced it with new one. so everytime i connect with supercell id, it load the new one. my game on google account is still fine tho.",1
"This version is crashing down, everytime i log in there's a black screen. I have to restart again and again to get access into the game. Loosing interest in it now",2
I've been playing this game since 2013 to 2017 Nd now I reinstalled it recently. I really loved it before and still now. But I really miss global chat. I know it was toxic Nd stuff. But that was a major part which made me like this game more. The strangers turning into friends all around the globe. That's one of a kind experience. Bring back global chat. With regulations maybe,4
"I really love the new Clan Capital update. I only have a problem with one thing: the fact that we need to use builders to craft Capital Gold in the Forge. While I do understand that it is realistic that they are required, I think this shouldn't be the case because, except for fully maxed out Town Hall 14 players, it slows down the progression in the Home Village for any player who wants to contribute to the Clan Capital. Please consider letting us craft Capital Gold without using a builder. ☆☆☆",3
This game is stupid cuz the game keep restarting and saying no connection even i have very good wifi connection it just so hard to finnish an attack when it just restart and go back to the start.More harder thing is the you used up your attack at clan wars or clan leages plssss fix it like just hang there until the connection to the server is back,2
"I give 5 stars cuz why not :) The gameplay is cool but its kinda sad this game is ""dead"" to my friends...but still i enjoy it and i also like the creative animation that you guys create on youtube...ive been playing this game since 2017...maybe 2016...i dont remember...but still thanks for keep updating and the last thing i want to say...can you make clash-a-rama season 3?",5
"Supercell , please fix the bugs. When the game is start , then mobile screen automatically going black and game is crashed... There is very problem to continue this game .. Please do something quickly..",2
Hope we can share our resources to our teammates. But is fun playing it. You will be able to find new friends and strategy with your teammates. Hope we can cancel the choosen super troops like if u have super goblins and super dragons and can cancel one of them.,4
Great game. Would give 5 stars if they fix it. Crashes all the time since recent update. Unplayable. I have Android device. Worked great for years until this patch.,1
"It's good, but I'm now done with it. It's been a long journey and now this game has been thrashed. Updates and to generic to other games, and boring. It's been a good ten years but it's time to put away the potions, hang up the swords and retire the dragons.",3
Connection lost issue.. It is a great game i loved it but right now i am facing connection lost issue and it is very frustrating... In the middle or beginning of the attack i receive the connection lost note... And i lost everything... Please fix it,4
Game keeps crashing and not loading properly. It gets annoying cause I am trying to get on the game and do my war attacks. There are times when I can't get on and miss my attacks. If you could fix this it would be great. Got a new phone and it seems to be a lot better so far no crash and game loading a bit faster and I am glad,4
Playing this game for last few years. Still loving it. I used to play this after a while because of the long period of upgrading. I actually think that the clan games rewards must be more because I can finish my wall upgrading very fast. My favorite troop is pekka because it has a strong shield and life time and it is much more powerfull than any other troop in the game. But I just get tired playing in the builder base. I dont know why but still I feel that very much boring. I will recommend th,5
"Look... It's a good game. But they ban you for some stupid reason for ""phishing accounts"" I got a new phone and couldn't figure out the password for my old account. I used another one of my accounts to contact them and Because I couldn't get a hold of my old email they ban me. This is on another level of stupid. I tried another time and got banned, AGAIN. Their customer service is pretty bad. I did after a while get my account back, with someone who was actually helpful.",3
"Great game, been playing for years. But recently it keeps kicking me off the game randomly, even midgame, just freezes and closes down, so annoying. Please fix this💯",3
"This game is like no other, it develops strategy and cool bases. I think this game is fantastic, sure the upgrades take long but it allows you to be on the game only once in awhile instead of always being on",5
Very nice game but when there is a bit of network problem only during multiplayer battles the games suddenly crashes and we lose trophies ...plz solve this ... perhaps make a provision to play multiplayer battles offline....,3
"Game lagges in between. The full screen turn black, I am facing this issue after the new update, otherwise the game is good. Please fix this bug as soon as possible. Thank you coc",2
"Great game mind and strategy game. I didn't find any disadvantage, some say upgrading time is disadvantage but i didnt find disadvantage in time it's keep game longer to play. I love this game. Playing since 2016",5
"Game states that there is an update but when I press to update it takes me to the play store. The choice is either uninstall or play. Can't play the game cos I can't install the update and can't update to play the game. What the hell is going on here? Please sort asap. Support have just asked me to make contact through the game so they can see my ID and sort the issue. CAN'T GET INTO THE GAME COS IT ASKS ME TO UPDATE. Every time I contact them, the same generic email comes back, cus service?",1
"I started Clash of Clans 8years ago and 3-4years back I gave my account to my friend and I took it back from him after a year. My friend added his id as supercell id and when i took it back from him, I was trying to change that id and my account got locked. By chatting alot with customer service they were asking details like provide model of all the phones in which you played it.I had given 90%info correct but they are not giving it back.How can anyone remember all phones of such an old account.",1
"Its a fun game but don't bother wasting real money on this game. As soon as you upgrade your stuff, the game automatically matches you against harder players so you never get ahead of the curve and you never really get better. Stupid",1
It was quite good but still need some updates like the war timings would be less and the update timings should be reduce because it take about half a month which is more more so we need an upgrade that fixed with the problem of donation also the number of troops should be increased thank you I believe it is the bestest game in my life.,5
"At first i thought the graphics is not good but im wrong, I like the graphics this latest coc is nice same as throne rush it will more beautiful if the graphics will be more realistic the troops,building,defends and resources honestly i don't like the old one coc so i dont play this game but i like throne rush but now the graphics change i like it..😊😁👍",4
"this is a best game i have ever played, loves to play but after the latest update this game has become glitchy.Everytime when I wish to change supercell ID or going to night base or clan capital the game glithes and everything disappears a sudden and after that the game stops and after a moment I am seeing my home screen.😑😔😔☹️☹️",2
"I just entered the game then it crashes and freezes then goes back to my wallpaper screen i do not know if it is the game or the device if it is the game please fix this but apart from this the game is very good too,(this is an edit ), you solved my problem through the recent updates thanks",5
"It's been great, honestly wish I could have gotten it earlier, the only downside I've experienced personally is the chat being a little goofy, but does that really matter? (No!) If you're looking for an instant win, instantly on the top, find another game, but it's great for what it is, as an idle game it's the golden standard.",5
"The game was addictive. Straight to the point, High refresh rate was not properly working on all devices. Try to add haptic feedback. And it draining battery much compared to other Supercell games(especially Brawl stars). And Need time reduction for th12. Thank you",4
This is an amazing game especially for its price tag which is none. I find myself playing this game to three times a day I bring my tower is battling it's quite fun it's not a game fight spend your whole day playing but it's getting but you'd upgraded over the years and then look back at what you used to be and then oh wow Im like so much better now😁,5
Amazing online game..... Great graphics and wonderful gameplay and global interaction with players world wide... 👍👍😇 I've given 4 but not 5 stars because the in game events are boring and rewards are a kind of waste.. SOMETIMES rewards are only 10 gems or even less this is bad... 🙏,4
Got to install this again to see improvements. So there. You cannot watch a replay without touching the screen. Lol 3 sec and the app will close.,1
"Great game overall, adding raids to your own base, sort of like a survival mode with rewards and waves. You test your own base defenses. Difficulty will be based off of your town hall. That'd be a great idea. A game similar to this called ""Star Wars Commander"" (may that game rest in peace, we loved you) had a similar mechanic.",4
"No one really likes the constant bot Loses (builder village). They keep you losing by small margins to keep you playing longer each day (to get daily loot). ..also , your men will avoid the most important thing to atk. Very blatantly sometimes. Even though it's the townhall 🧐 Makes it a waste of time. Disenfranchis the game.",1
"I really like this game because you can create your own village! You can also attack other villages, get rewards, do tasks, challenges, and much more!! The clan I joined was very friendly clan and they helped me with my village!! I recommend this game to other people because it is soooo FUNNN!!",5
Its very awesome game to me it is very interesting but there is a difficulty because as u upgrade your townhall the buidings defenses take more time to upgrade as infermo and x bow it takes of time to upgrade troops in research lab but it is good . I will place this game in second number because first game pubg. So i give 3 stars to this game,3
"I was going to give an amazing review up until the point where my new account was banned for reason ""phishing"" while I was trying to recover my old account even though I answered all the relevant questions! Very upset thay over 8 years of game play is in the bin! Customer support is taking for ever to respond too! Amazing game but absolutely terrible experience right now",1
"I just updated d game. After apdating, i can no longer play d game. Bcause, request update of d game always appear. So i uninstalled it and re-install again, but the same problem appear. So i cannot play the game again because of it I can only give 2 stars for now, unless the problem fix.",2
"Hi , I'm Playing Clash Of Clans From Past 5 Years , From Two days Onwards the game is loading and loading and it's going back it came so many times , so I Deleted the game . Again I Installed The Game To Restore My Account So I Can play happily , but now also It's loading and loading and going back . Please 🙏 Supercell please check my issue , this is the first time I'm facing this problem. I'm Hoping You'll Help me out with this problem.",1
"From 5 stars to 1 if i can do 0 i would, theres an annoying bug in this game. I hate it, because when i change my village load out it says "" village changing failed, try again"" like that this stupid bug waste my time and i know the devs aren't gonna read this because thought They're game is perfect. now if the devs see this then its a win win.",1
"There we go clan capital !! Even aftr so many years of this game which other games dont even see, we are getting game changing updates for the legendary gane. I have been a clasher since 2015 and I am still playing this complex strategy based game. Well,i stopped many times in between but I always find my way back here !!!",5
"Great game!! I've been playing this game since I was still 11 yrs old, until now, it needs a LOT of patience and hardwork to become strong, once said ""If you need power to become strong, you need a lots and lots of patience to become both powerful and strong..."" but still, I appreciate the game, THANKS A LOT SUPERCELL😄😄",5
Good game. They've improved a lot over the years. They've listened to the community. Well done. Frequent suggestions for microtransactions are mildly annoying. Clan games and seasons provide good incentive and rewards. Well done on making a good game even better. Best wishes,4
"Ahh yes, Clash of clans. This game has brought me joy, anger, sadness, and many more fun times. This game kept me occupied and ready to pass the time at any given moment. I only with things like upgrades didn't take days, weeks, or even longer. I sure love this game but it gets old, it gets tired. Thanks for the amazing game.",4
Well I like the game but I don't like the update well except the clan capital well first of all when you deploy troops in a battle I don't like the sound it's just like a goblin and second of that the graphics and the sound effect of the building for example when you touch the BK(Barbarian King) or AQ(Archer Queen) its just like the wall sound effect it's so not good but it's a nice game BTW(By The Way) .. Lynx Town Hall 9 Level 7 BK(Barbarian King) Level 7 AQ(Archer Queen) Player Level 42,4
"No updates to builder base in a long time.....takes far too long to update buildings, troops, and spells once you reach TH11. Ridiculous to wait 3 weeks to upgrade. Losing interest daily....scheduling updates during CWL, then the play store not having the update available? Ridiculous. Gameplay and players I have known for years is still fun, but I no longer sp3nd $ on this game. Period",3
"The game itself is super fun, but recently whenever I go to open it up it has something of a 50% chance of crashing. Sometimes it even crashes while I'm playing.",3
"game is awesome, but to play it you need a lot of patience because of the upgrades.Upgrading the x-bow to level 3 takes 5 DAYS and the walls are hella expensive... but it's still awesome.",4
Great game always has been if I was to change something about it would be the fact that you have to wait probably more than a year to complete the game and getting gems is very difficult. BUT that also makes the game good.,5
Since last two days I am opening the game. But it is loading then screen close. I don't want to loose it. I am having clan. I reached town hall 9 .. Many more I don't want to start again... Please help. If I uninstall then I will not download again... Help. I like to play game very much...,5
Absolute amazing game! I've had clash of clans for about 3-4 years and I never found it boring or disappointing. Mechanics are easy and straight forward and no bugs that I know of. This is worth your time.,5
"I miss global chat but this still one of if not the best multi-player mobile game. Also I'm not saying it should be added back since I know what was going on, it was truly disgusting. Personally, I think they should include some if the less terrible reasons it was removed so people stop complaining about it. Sorry about the essay.",5
"It's a lot of fun and it builds and it builds in a builds I've lost three town hall 9s and I spent $4,000 on a couple of them well I spent $2,000 on a couple of them total of $4,000 when I had the money no need spend money on it though you're only cheating yourself if you do it's a lot of fun",4
"This is the best game Ever!! No joke, I've been playing it for 9 years and I don't regret a thing. I've experienced tragedy in losing my account multiple times and experienced true happiness in clan wars and clan games. It is truly the greatest mobile game in the world 🌎.",5
"Search takes forever!! You NEED to improve on this if you expect us to pay for training boosts! Searching takes 15-20 seconds at times, which is absolutely ridiculous. Finding a suitable base takes around 20 searches. That's around 6 or 7 minutes lost just sitting around waiting! I expect to hit 15-20 bases in the hour that I PAID for, NOT 10 bases!! I will *not be buying any more gems or amending my review until you fix this issue!",1
"Most noticeable drawback is Barbarian's targeting. It will walk 50 meters to destroy an unimportant structure instead of attacking the wall infront. Monetizing the training speed of units decreases game time. It could've been Barbarian - 1 sec, Archer - 2 sec, Giant 3 sec, Goblin- 4 sec, etc. Maximum simultaneous construction should be increased to 8. Starter free construction should be 3. Modify Treasury resource such that maximizing it will allow 1 hr shortening of all construction.",4
"One of the best games you could ever have on mobile. There have been no bugs since I first started playing and I've been playing for about 5 months now. This game is fun and suitable for all ages. I have started my own clan called the Bush Emus and it's so much fun, if any clash of clans players are reading this don't hesitate to join the crew. Thanks supercell for such an amazing game",5
"Despite I did the recent optional update released, the graphics of the game while zooming in is still low. Clash DEV please bring the high graphics back again, coc isn't enjoyable anymore without it's incredible graphics.",5
"Fun game but I wont be playing anymore. I'm very annoyed. The last 3 clans I joined, as soon as I pitch in for.the new cloud kingdom add on, as soon as I pitch in to rebuild, I spend like 30$ or more on the coins to do so, and once I do they always kick me from the clan. I'm done wasting money on this app. I'll be uninstalling after I post this.",2
It is so fun I have played this my whole life and it never gets old as new troops are added and I have several ideas 💡 for some but still I recommend this game to anyone with patience and a brain because it can be difficult to win.,5
"Don't know how I never played this one... The grandfather of all base builders and the best one in my opinion. The time it takes to perform an upgrade is a mechanism to fabricate genuine appreciation. The variety of units, spells, and heroes creates a unique strategic experience. Overall, it's fantastic. A little variety in the hero department would be cool tbh",5
After new update my game cash every time even i can't open to . When i attack in battle black screen appear after clicking in battle and my attack will be waste so please update this bugs and crashes in game and made it like previous ☺️ thank you ☺️,1
"This get holds a special place in my heart ❤️ all my childhood memories. It's very entertaining to play and it's not much of a grind (if you know what you are doing.) This game need (Patience , Strategy and Tactics) if you want to be good at the game. The game has some amazing details and a way array of trooper and each is unique and special in it's on way and buildings and defenses really stand out the best they're are the true highlights of the game it's would get a 10/10 from me!.",5
"Great game and utilizes strategic planning and gameplay. Nothing so far that I have found seems too broken. If you haven't tried out this game, it's worth it 100% (Note: This game is F2P friendly, I have made so much progress just by F2P. Obviously it's gonna go faster if you're P2P, but F2P is also a good option)",5
"Its sick and very nice to play,with so many different heroes and troops. Its a nice strategy game which dosen't take u too far to be addicted too .but the major problem is that it takes a lotta time im kinda bored coz o'that........hope u understand",4
A Great RPG Game! Building Is Awesome and character movement is smooth too. Town hall levels unlock many advancements ; buildings etc. Love the heroes and pets feature. A great overall game.,5
"I find this very interesting and I love the game. I've been playing this for many years . It would be even better if the intelligence of the troops can be enhanced a bit more. Specially when it comes to the heroes, they disappoint me sometimes. 😄",5
"Great way to pass time, but upgrades can take a while, town hall 7 and up takes days. If you're looking for a game to battle and destroy other people, you found it.",5
"Regarding Legend League Match making misappropriation and unruly rules to keep only high xp players in Legend League. I have been play coc from past eight years, townhall 11, xp 162. After signing up in Legend, I am getting only xp220 above opponents.This is very unfair as it takes a lot of time to upgrade and this ideology to generate income through in app purchases has negatively affected the Game. For all those who clash for a lifetime, this scenario looks grim as a "" Mega Serial "" .",3
This game is good fun though it's essentially just an idle game with a multi-player raiding system the strategy is simple to understand difficult to master the end game is the same thing over and over however so unless your into round based games it's not anything revolutionary,3
Three stars because the game graphics were excellent but the removal of different voices is not good . On tapping different items the voice coming is soo good but now u have removed that decision is wrong please give back the sound effect,3
"As a seasonal round player I enjoy the game, especially when you find a good clan. No complaints about the game, but I do think that during Clan League War all 7 days should be open to donating, just keep the opponents hidden as if it's the next war day already because as a donator it just makes more sense to be able to fill them all at once",5
"Good game, beside the in-app purchases. Building does take really long when you get further into the game, sadly. But the game is unique and well made. I strongly recommend the game.",4
"It is a fun game and I need some improvementthe only problem is the matching in the builder base, I'm a bh4 going to bh5 and I need the resources to do that so I play battles often I get bh5-7 like what?! I rarely get someone on my level. Look all I'm asking is to fix the matchup problem and I know other players get the same problem as me. I know what your gonna say ""bro u just need to say ""fix the matching problems in the builder base"" u don't have to write a whole paragraph""",4
I just downloaded this game. & right away noticed that the builder hut was 500 gems to buy. So I bought the town hall pack & it went up to 1000 gems needed. Then I bought the builder pack & it went up to 2000 gems needed. The upgrade time is ridiculous. Honestly this is a cash cow game.😕 the amount of gold & elixir needed to upgrade is just plain ridiculous. The gold storage & elixir storage if not upgraded can not hold enough for the upgrades needed FORCING PURCHASES upon us. Truly unfair.,1
"After update, it tells me my Army is ready to take into battle when 2 of 11 units are built. Very annoying. The game knows there are 9 units in the build queue. Also, days and days to upgrade. Boring!",3
Since last update it crashes in middle of battle almost everytime I get on. Nothing to waste resources and ruin your chances of advancement like going to load screen soon as you drop your troops.,1
"It's a good game but supercell needs to do something for people who cannot purchase from the store , because of the region/country they are in. Upgrade time are too long which drag the game and cause it to be boring and frustrating.",4
On of the best games I have played but the bad thing is the game wants a lot gems but when we see that we don't have enough storage and collecting reward like gold or Elixir it just gives 2 or 3 gems but on opposite when you don't have enough gold to upgrade or build it want 50 or 60 gems for same amount please fix this and reduce the amount of gold needed to upgrade walls is over please reduce a lillte bit then I'll give 5 star,4
"Im sorry but your new clan capital update made everything worse. No not the fun experience, i mean my gameplay. I cant even open clan chat because it takes so long to open the keyboard, and then when I do get to type it instantly goes away. I also keep losing connection in battles after I reconnect guess what? I disconnect 4 more times, none of this was happening before",5
This game is really fun. The only issue is that the characters have horrible AI they run into things like the crushers or other very obvious traps. But other than that great game I 100% recommend,4
"I think we need to add a feature for toggling on/off Eye Icon (spectator information) when we attack a base on clan war / cwl. Most people are getting Distracted / Annoyed when attacking with that icon showing. That toggle should be a good feature in setting. Thus, I think it's good if we can sort clan member by War Weight in Clan UI information. So we can know who had the strongest base in the clan, like you sorting people base in regular clan war / cwl. Which no 1 must be the strongest.",4
"it has a great graphics and calligraphy and was great to kill time if you dont have anything to do in home. especially during this quarantine. Hello supercell we happen to encounter a bug in the war where we cant attack the certain player saying that ""You can't attack this player tru again later"" ehat was that?? I'm trying to attack it for almost 2 hours now and yet I cant attack the base. There are 2 player in 30 vs 30. Thanks for fixing the bug but we didn't attain full star because ofthe bug",5
This game is awesome but I can only upgrade 2 buildings in one month. I am now th12 can u fix it try to lower the amount of upgrade in walls and try to decrease the time of upgrade. I love this game but it cause me 100 pesos every week but still not enough cause it takes 2 weeks to finish upgrading please read my rating and I hope you decrease the upgrade time thank you,2
"I love this game, I've been playing this game for 3 years now, why do I give it a three star? well when I am attacking a base their is a text that pop in my screen saying client error not on sinc, I don't know what that means but it's very annoying I've lost so many trophies. Pls fix it. I will change my rating to 5 star if you fix it asap. Overall I love this game.",3
"Been playing this game for about 3 months and absolutely LOVING it. A tip before you download the game is for you to take your time. There is something called ""rushing"" where you put minimal effort into prgressing and upgrade what is called the ""Town Hall"" as high as possible. Make sure you upgrade everything as high as possible. In conclusion, fantastic game, hugely recommend.",5
"This game is great but some more features can be added. In terms of communication, the game is very weak and can expand its chat capabilities. Overall the game is great but poorly communicative.",5
"Really fun and addicting! It does require patience because you WILL fail a lot. Overall, awesome tower defense with lots of chances to play with friends in a clan.",5
"I have updated the app still whenever I open it, it says Good news! New update is available and takes me back to play store where I can only see play open and this cycles continues. My war has started. And I'm going to lose all my attacks",1
"I'm very angry with supercell After this update the game graphics are trash, It look so bad 😞 This game is my favourite but graphics need to be improved. Please add a new feature of setting graphics to our wish. Please work on in supercell . Also add a feature to know who is online in clan just like Clash Royale. Although this game is amazing to play and very fun",4
"This game is very awesome and joyful. And, one of my most favorite things about the game is how it doesn't get Boeing and it can be challenging sometimes. And it's also a progression and patient game.",5
"Hellow supercells, Can you guys update about the Warden hero - Indication of Ground and Air.. Because sometimes it's hard to know if it is Ground or Air the icon Is just too small.. This is just A small featured but it will help a lot of player to do and avoid a mistake..",3
"One of the greatest games I've ever played, it is very easy to learn to play and safe. Plus IT DOESNT HAVE ANY ADDS!!!! It the best game I've played, and I'm planning to keep playing for years to come. EDITED: STILL LOVE IT may 2022",5
"This game is just so exciting and fun. You can be in a clan and chat with your friends, at the same time get troops you might need for an attack, etc. You can play a SINGLE-PLAYER MODE against goblin villages, enemies. It even says the recommended town hall level for each goblin map if you are higher or lower. You can participate in clan wars, clan games and even a season pass where you get free loot, should you need it. There are no ads or p2w aspects. I would give this game 10 stars if i could",5
"I like this game very much but there is a problem in the latest update , when u click the wall it makes a sound but now whenever i click anything it makes the same wall sound eg when i click the gold storage or clancastle it makes that sound . I think it is a glich.please fix this please supercell.",4
"First of all not p2w,Secondly you can literaly stop your progress like staying in th10 for mastering attacks or just chlling,Thirdly you can be active anytime it doesnt matter if you been offline for 2yrs(like me but i returned now),Fourth its very productive and fresh if you take a brake you can return back in the game whenever you want, plus progression is soo good in this game i recommend everyone to download this game and share with your friends, im so glad i played this game, give it a try.",5
upgrade takes so much time so new players get bored of this game and left the game . If you decrease the time of upgrades then new players easily can upgrade their village to the max level. It will be more fun then. All tho game is good. ❤,4
"Very fun! Definitely a great time killer, addictive game play and mechanics. However, I have a problem with my troops going and attacking things completely at random, a targeting system of some sort would be great because I've lost countless raids just because the barbarians attack the barracks instead of the mortar cannon or something similar, maybe being able to tweak their favorite target? Like defenses then anything etc like the Hog Riders",4
"Best game ever played. Everything is good. I have only one problem that I am not able to sign-in with the supercell- id. The verification code never comes. So due to this I am not able to sign in. Rest everything is good the king, queen, dragons and everything, all are good. When is the clan capital update going to come.",5
"It's a really enjoyable game since couple years ago. But recently, something changed! Something POLITICAL has been imported to the game. DID SUPERCELL BLOCKED SOME INTERNATIONAL CLAN TAG SEARCH? why I cant search the chinese clan with a clan tag #2QYLP98PY, I'm sure that they are still active, because my friend is in it.",3
"The game personally is very fun. You get to upgrade a lot of stuff and customize your own base. I really like attacking. The only problem that kinda bothers me is you get attacked a lot, for example today I got attacked like 15 times which isn't a big problem, but that's mostly what I think of Clash Of Clans!",4
"Ok, I love this game. Playing with some friends and the teamwork to battle through war. Its just fun. The issue is, I got banned for 2 days due to ""Repeated offenses"". Like what!?! You get ban now just by attacking? I hope that, this was a glitch/bug... But I don't know for sure! Please let me know for what is the meaning of this ""Repeated offenses"" behavior means.",3
It is one of the best games that I've played and i love it but when i updated my phone (poco x3 pro) to miui 13 it doesn't load clash of clans or any other supercell game when i have my wifi on. Although if i have my data on all the games load. I have tested it on other games and apps and my wifi works normally on those. Please try to fix this😭,5
"The game is awsome.I'm very excited to play new update ""clan capital.""but🥲🥲 after new update all the graphics quality reduced.Now i can't see highly detailed troops or buildings in all three villeges including ""clan capital.""Also ""tall grass"" obstacle in builder base seem to be distored.Now game resolution is low and everything is blurred.Supercell please fix this. I'm playing clash of clans since 2016. -Huge clash of clans lover",4
If you choose the button of patience then this game is for you. Because you have to need 3-5 years to end this game.It's just too much time for a building upgradation. However everything was good.,4
"Hello supercell its nice to play your game and today your game is gone unfair everytime my base got attacked this game removes my 30 trophies and the war league sucks th5 gotta attack th14 what the hell your game just need a ""balance"" and its unfair to everyone and also the war machine AI is moronic everytime my war machine faces townhall and its distracted its not coming back to the target like wth? Where are going?? And my war machine ended up died pls fix ur game because its not really fun.",1
Game going crash many times....in the middle of attack ..screen will disappear black ...some time in war attacks.....some time can't see any thing when I was attacking in any base ..... please repair this bug or something,3
Updates sometimes make me uninstal and redownload the game. Still a great game even if you dont want a big committment. I play this as well as keep up on 3 clash royale accounts. If you really like this game however I know people who spend plenty of time and fun managing up to 5 or 6 clash of clans accounts. Fun game overall. Definately recommend.,4
"Very unequal game and the ai is just pretty stupid for a strategy game,you just place them and wait for them to do something but they attack the most useless things.Also the upgrade times are too long.",1
"nice game, no pay to win option of relevance since either way you enjoy the game. note: best strategy is to max lab and use hammers on league army troops. then upgrade TH so that it finises the first day of clan league, then you hammer the lab and get max lvl troops for 5 days. keep doing that until you reach TH 14 or latest lvl. then start upgrading heroes like crazy. that way you spend the least time on the game, since maxed out troops (air troops at the moment) will earn good league medals",5
"I remember this game was simple yet stratigic & super fun but not sure who's deciding these new updates like BB & now this Capital city ""Total Waste"" Rather than improving & addng qol, new fetures to original game like more war tools, different tab for war base challengfe where u can challenge any base any time etc. they r just keep adding non sense stuff which is total mess imo. We alreasy have CG, CWL for rewards & now this Capital city seems total overkill at least for me.",1
