reviews,ratings
This game is really enjoyable and adventurous aswell as exciting however there are a few very minor problems though. Some players could be bius on servers but that's very rare. The main thing is that some times when ever I go on severs my camera view is messed up and when I go on to camera settings it's exactly the same as usual but on the server it is still messed up. Other than that this game is very fascinating and joyous and I love playing it :),5
"This experience is just great. I love the way people from all around the world can interact with eachother and form friendships. Voice chat is also great, hence you can find out a bit more about people and not only see tags all the time! And the layered clothing is amazing, you may not be able to use it in some games, but in most it's there! One thing that bugs me is that you cannot have any more than 200 friends. But still a really good game!",5
"i love the game its so 🤩 but there's 2 things the is so wrong 1. Sometimes when i go to pause the game then resume it, it just my view won't move at all. It's like stuck there then when i try to move my view, instead of moving it will zoom in. So i have to leave the experience and go to another one 2. Sometimes when I try to play an experience there's a notice the said ""same account lunched Etc."". But I don't have a same account as my account I rate this 4/5. i still Love this game",4
"Love this game! The problems are moderation and bugs. When people don't follow rules, they don't even get banned! Second, bugs. Sometimes when I play the game my screen turns to all squares when I move. And it sometimes dosen't let me walk. Please fix these problems.",3
"I've been playing since 2018 on mobile and it's been pretty good until these couple of months, everytime i try to join a game it either exits out and goes back to the main loading screen or just straight up exit out of the app, even after several tries i still couldn't join a game. Still deciding wether if it's because of my wifi, phone or the app. I just want to be able to play properly again.",3
"It's a really great app but please get rid of the inappropriate games. And there's two bugs on mobile. 1. The shiftlock glitch. When I'm in first person then I leave, I get the glitch. So far the only thing to fix it is by going to a game that has the shiftlock button and spamming the button. Then leaving the game. 2. The screen glitch. You get this when you are walking, then you accidentally press the menu button. The only way to fix this was by leaving or another way without leaving the game.",3
"This app is really fun but there are quite a few bugs like sometimes when I'm role-playing on my tablet and I move the control stick it moves my screen instead and I have to get out of the game and go back in pls fix if possible. Also there is a certain bug on a certain game that I'd really like to be fixed, in Warrior Cats: Forest Territory, if you jump sometimes it pulls you back a long way away this is something that I'd REALLY like to be fixed if possible, thank you!",4
"ROBLOX always works and I know that it is a reliable app. It's very fun to play video games on it, such as Adopt Me! and Fashion Famous. I find new games every day and I love to play it! Although, when I go on my Chromebook to play Roblox, the connection is much slower than a MacBook. I feel this should be fixed. My friend and I were playing in the same room, and hers still loaded faster than me with the same internet.",5
"Great app. Love using and trying out all the different kinds of games and obbies. Very fun and time-consuming. One thing I would like to fix, is the fact that it costs Robux to make your own club. I do not have Robux. Otherwise, beautiful app with good gameplay. Two thumbs up! 👍👍 (Graphics could use improvement)",5
"Just to report this because it is annoying, I got 3 reasons, reason number 1, if you click like 3 or 4 clicks per second or getting lag, your screen won't work, instead it zooms in or zooms out, reason number 2, whenever you try to play a game that has too much graphics, it just kicks you if you are really laggy, half of the mobile players are experiencing this and it is getting them mad, and the reason number 3, if you try to use the 3d layered clothing in R6, it wouldn't work except on r15...",2
I love roblox! And all the games too!! Mostly I just play warrior cats and it's went from the first version to the NEXT LEVEL!! The graphics are amazing and the fact you can pick things up too! But there's also one thing that's a problem for me..the things that you have to but are so expensive and the fact that you have to buy stuff...uhhhh yeah it's kinda annoying but everything else I really like! Keep up the good work!!! 👍 👌💞💕💗,5
Sooooooo fun! No ads and I love playing online and making friends ( my favourite is Brookhaven) the only thing wrong is that you have to pay money for robux it would be better if you could earn robux doing tasks or something. I also need to update it every week and it gets really annoying it doesnt even fix all the bugs i have! >:( still it's a good game :3,5
"I've always loved roblox, it's a very fun game with endless possibilities. Although I have experienced a few bugs. Every time I try to join my royale high private server, it days I don't have permission to join it. The only thing that'll fix it is uninstalling and reinstalling the app and signing in again, and even when I do that, it only works for a max of 4-5 days. Please please PLEASE fix this bug, it's been bugging me for WEEKS!",4
Roblox have been one of the best games I have ever played! But. There are a few problems. 1st getting out of the game only in my tablet. 2nd when I go in settings. And after getting out from the settings the direction I'm walking in my camera turns that way. 3rd Outfits blurred. For a alot of time in almost every game. It has happened to many other people. I'm pretty sure it only happens on tablets. And I would appreciate it alot if Roblox fixed these bugs.,5
"I love this game! This is so fun that you can play with ur friends but it's also still fun even without friends- But there is a few bugs for me :( Whenever I click the Roblox logo to add friend someone or accidentally click it,the screen camera randomly is just zooming me in and out and I can't move it around.Only my character tho and I have to rejoin in order to play the game properly. (This happens sometimes and it annoys me.) Pls fix this and I would like that this doesn't happenToOthersToo..",5
I have been playing this game for two years now I've lost my account in 2020 but now I have another account. For some reason I've also got my jumping button frozen but I just push leave game then the jumping stops. Like a lot of people say that there camera freezes that may happen because you pinch the screen to much. I reccomend this game. Very well made also the people made this very nicely the graphics are very good!,5
"Great to pass time. No need to spend money if you don't want but you can. My son is 6 daughter 11 and I'm 35. Games for everybody! (Edit) Been a couple years of playing now and I'm more inclined to play now than ever. Soooo many games now. The ability to make your own is intriguing, although I recommend a version that is free for non spenders. Very few problems with Roblox itself. Very quick to fix any that come about. Very safe for your Yong children as it is very well regulated.",5
"Good game, although I have 1 suggestion and 1 problem, Suggestion: could you add more free clothes or accessories, the store is very limited when it comes to free products and most items are paid which could be unfair for people who can't afford robuxes to buy accessories or clothes, so if possible to add free clothes and accessories like the other free stuff in store. Problem: whenever I go to menu, the camera glitches which the view could only be controlled with the movement controls.",4
"I love this game especially the horror and the simulator games.But there are a few problems tho like when I'm playing a game and I'm about to walk my screen starts to move like crazy. Another problem is whenever I'm playing a game it kicks me out for no reason making me restart the whole game. It also disconnects me from most of the games I was gonna play even tho my wifi is at full bars. If you guys could fix these bugs please do, it would be nice. But overall it's a good game.",4
"It's a great game. There are some issues though, like when u click on a game and it's laggy. Take Warrior cats for example, even when I have good service, it's still laggy. And another thing that bugs me is when u have to buy the robux instead of earn them. Other that that it's a good game, I would recommend this game to anyone.",5
"Would've been perfect but the bugs just sux, when you are walking and you tap the menu, the screen will suddenly follow your joystick, and when you are moving your screen and tap the menu, the screen wont turn which will ruij the experience for when you are having fun with random, there's alot of mobile bugs hut currently this is the major bug for mobile, fix it and most people will be happy and youll rise more.",4
It's a great game but there is two problems. One the camera glitch. It's so annoying the only way to solve the problem is to leave Roblox then rejoin. Two when I leave adopt me the screen freezes completely and I try to swipe down in the game but it won't let me. Please fix this bug.,4
"Its a really good app! I just have a problem that has tainted my game for about 2 years now, when I play a game that I haven't played for roughly a week to a month, it freezes while sound moves on, this doesn't happen on computer leading me to play most of these games on there, but since I mostly play on mobile I don't know how to do things I would normally, breaking my gameplay experience. I'm now contemplating un-installing the app forever or getting a new phone, which both are incredibly bad.",3
"Design is fine, games are mostly great while some either don't last long or depend on what type of game you play, if not interested the game wouldn't try to be apealling which could be why some people find roblox boring. theres also a bug with the camera. When you swipe the camera instead of the camera moving, it zooms out/in, this bug occurs way too often that its getting annoying. Ping spikes have been occuring way too often lately too. Hope they fix it",3
"Everytime I play a game, it always shuts down and restart the app. I also can't join my friends when I click their profile. And the whenever the game lags, the screen glitches making it unable to rotate. I would give this a 5 star but there are a lot of bugs that needs to be fixed.",3
"I love roblox, but it glitches ALOT and recently it has started to kick me out of games, and close the app. And it is very annoying when you are just having a normal conversation, and and then you type something, but the word turns into #### (hashtags). This is very annoying, and it happens to the simplest of words, like the, or, ok, go, yes, etc. I would give it five stars, but these problems are very annoying. Please fix. -_-",4
"It can be slow a little bit for some devices so i prefer to play on computer(PC)and not my phone. There are over 1000 games that you can play. Bloxburg is the only game i found that costs robux but only 25. Its a good price for a game that good. And the fact i can meet new people and then add to my friends list makes me happy i can play with them again. The reason I'm putting 4 stars is because when I go to update it I keep getting the notification that it can't update, so I can't play the game.",4
"I think this game is amazing and fun. There are so many things to do, but one bug is that when I went to certain games I could play for a minute then my screen would go black but i could still hear the music from the game, I would have to wait for 20 minutes to get it to work again. I this bug could be fix I would be thankful. But overall it is a fun game to play.",5
"My experience in Roblox has been brilliant! I've been playing for 3 years and I'm pretty sure I never quitted it for a while. This game is definitely a recommendation for people who love making friends and just to enjoy fun! Many games have great graphics and there are so many ones to choose from! From baking games to roleplays and story games, surely you will love this!",5
"its really good! acceptable for kids of all ages. lots of different games for you too explore, you can role-play, build or even climb into a world of adventures! If you were too ask me id definatekly say yes too downloading it. ive been playing this game for 2 years now and it hasnt let me down, not once!",5
I like this game the most but there is some problems 1. sometimes when I join pet simulator X it doesn't let me join. 2. The rotation screen just only have big small all over again 3. When I pressed the jump button for too long it will infinitely jump until I need to leave and join back. If you fix these problems I will give this game a five star 🌟.,4
"The game is amazing! Ive been playing sence 2017-2018 and there has been no problem. Even though the game crashes sometimes and doesnt load, it is still a great game. But the reason i gave 4 stars is because there is a glitch, im not sure this only occurs for me or anyone else but the ""gear"" youre able to buy is not loading im games. Ive restarted the app many times and it still doesnt load in game. Hoping you could fix this?! Thank you!",4
"This Game is pretty cool, got a lot of different game types for almost all Ages. And it has some cute games with pets, I like the pet ones mostly. I do wish that they would add an ""appear offline"" feature, it's great to play with your friends but sometimes you wanna have a quiet moment and go collect those cute pets alone sometimes. Thank about that :) Also, please respect the young ones playing out there! Some love Roblox to the fullest!",5
"Wow I love it. I have been playing it since late 2017s, and never have experienced any technicals before, but nowadays, it has a LOT of problems. the game suddenly crashes and returns to home screen and/or loading screen when i try to play games on it or try to open the app on mobile, but not on pc. On my desktop computer, it works fine... I really hope you could fix this, its my favorite app:((",3
"Great game, you have so many different games its nearly endless but there are bugs and I have really good wifi but it hasn't been loading games much so some I can't play and for some reason if I play like 20 minutes it kicks me most of the time less than that i don't know what the problem is with that but overall I think it's a very good game I would recommend atleast trying it!",4
I really like this game and I really recommend playing this app but there are several glitches like the camera glitch where you can't move your camera and you have to leave and join back to fix it. Roblox has has many updates with bug fixes but they aren't fixing the most important ones. (Only happens on moblie) but somehow the game isn't bad because of it its actually really good and you should try it!!,5
"Great game. I love how it has something for everyone. (Mystery, Parkour, roleplay, etc). The games graphics are good aswell as the hair and clothing selection. Great way to make friends or to play with your own. Despite all these good attributes, it does have to cons. Like the constant updates, or the fact that if you don't have robux(which costs money) theres no way you could actually enjoy the game, or the excessive amount of hackers, scammers, trolls, and bugs-for a childens game.",4
"This game is very fun, but one little problem anytime when you put your device on your bed on the screen part, the screen gets messed up it just locks up one place even when you try to move it, overall in some games when this issue happens it stops, i dont know how to explain it but yea, pretty good game. Ive also been playing since 2019",5
"I mean, this game is really good, but I dont like the fact that you need really good wifi for the games to function properly. I am 2 rooms away from the router and roblox doesnt open. It also makes other players lag a lot, and adds a bunch of unnecessary bugs into the game. Even 2.4g network isnt good enough. So I have to play on a chair next to the router, connected to 5g network! Pls fix this. Otherwise, roblox is a wonderful game! 💜",4
"Sometimes scammers can be annoying but that's only if you play adopt me. My favorite game is Bloxburg. But it does cost 25 robux. If you use $10.00 u can get 800 tobux. But you have to purchase the card at the store. You can purchase it online, but it might be a little bit more difficult. That's my opinion hope it helps. Also if you choose to download the game just know it's really fun (you probably already know but there aren't any adds on roblox.) Lastly, I hope you have a great experience!!!",5
"I always play this, however, there are some bugs I have been experiencing. Those bugs include very oridinary things such as the website not loading, and a couple others I forget. Excluding that, this game is perfect! Keep up the great updates!",5
"It's an amazing game. So many games to play in so many catagories. The robux only cost to 48 cents or 5 dollars, it's very cheap. But, when my Internet is running just fine, it says disconnected. It's probably just a me problem, but still. IT'S AN AWESOME GAME. Also, HAPPY PRIDE MONTH!",5
"So, first things first. The Roblox updates are MASSIVE. I'm playing on mobile and every time I update, I have to delete like seven games for it to work, and not only that, I'll delete games and it starts to download, but then tells me I need to delete MORE. Because of this, I've deleted my entire phone gallery just to update this game. Second, what's up with the camera randomly locking up on mobile? It's horrid. This game is overall great but still has massive problems that need to be resolved.",3
"It is the best the whole fact that you can play with your friends but you can play millions of games and you can buy robux and get cool items for your avatar, items in games and you can also get promo codes it's just so fun and my favourite game is probably adopt me. But on the downside is that people are always being mean to each other wich I think should stop. And there are some bugs and glitches that the owners should properly fix because it's getting realy annoying. THANK YOU!",5
"It's a really amazing game! It's okay for younger kids and roblox lets you use your imagination. It's really fun and some games you can create your very own magnificent creative land! It's no fiddly or anything it's quite easy. AND 80 robux is only 99p. And best of all, there's a TON of games! It's one big block with millions of spectacular, fascinating games to play. But, I couldn't give it a 5 star because sometimes it spins your screen or doesn't allow you to jump. Please update this.",4
"The app is REALLY FUN, but it upgrades soooooo much! I don't want to upgrade it as much as I do; it's very laggy, especially when you are on samsung mobile. (That is from experience, and I think a lot of people will agree. But I can't play it on my new laptop because it updated to something im not up to yet. ={",4
"Best game because it has no adds but a problem is that whenever you open settings and close settings super fast at a game sometimes the screen would be stuck at the worst positon and when you try moving screen it sometimes not move and sometimes zooms out and in so please fix this bug so peple can make their life happy and great, and i dont know if a computer ipad could let you make your games. So please tell us, And we need more people to download this game, i rated five out of five :))))))))",5
"I love Roblox, it's super fun and has a lot to do, and I just got back on like a week or so ago, but my games keep crashing. It wouldn't let me on games that had to teleport, and it's annoying. I was able to get into Royale High, but literally 5 seconds in it crashes. And I have good connection. Please fix this.",4
"It's a great game and all, but we have some problems. 1) The screen glitches every time I load in an iPad/Tablet but when I join from a computer/laptop it's completely normal! 2) Sometimes, when I purchase anything from the Avatar Shop, it gets deleted the second I buy it and I am not able to get a refund. And when I DO, it just gives me a percentage, like if I buy something with 50 robux and refund it, I will get 15 robux back! 🙁 Hope you can fix this bug please! 💕",4
Glitch glitch glitch glitch crash crash crash crash. it's all the same thing my game either just glitches out and forces me to leave the game and rejoin or I just crash entirely. I've heard about how the code on Roblox is old but I'm getting to the point where I wouldn't care if the game would have to shut down for a whole month just fix it! besides that really good game.,4
I love the game its my favourite game but I have a few issues with the game. 1) I keep disconnecting and I check my WiFi works fine and it's super annoying when it's a game what doesn't save your progress. 2) my camera sometimes doesn't turn and I have to rejoin the game to make it work again. Overall a fun game!,5
"This is my childhood game i play it all the time. But it has quite a lot of limits. I have seen the new hairstyles, they look great but not when you wear them. I would love if they looked like the picture. Most things cost robux, but other than that bugs for me are getting lesser which is great. Keep up the great work",5
"It's a good app it has lots of games in it but the problem is the camera, sometimes the camera just like it not moving anymore only the character it's annoying cause you'll have to rejoin and sometimes your camera will be not moving again it's so annoying,plus when I'm literally close to our wifi it just says 'Disconected' like what?!? I'm literally next to the wifi it's just annoying!,Please Fix this if you can thank you.",3
"The game is amazing but I do have a problem. When playing in tablet mode on my computer, my screen will suddenly stop. When I start moving again my screen moves along with my thumbstick. This mostly happens when I open the player menu. Another thing is that my screen will stop and when I start moving again and try to turn the camera, my screen zooms in and out again.",4
I absolutely love this game. It allows your imagination to run wild with so many adventures ahead to look forward to. It can however be a bit frustrating with some glitches but im sure the roblox team will be able to sort it out. I would highly recommend this game to anyone with an open mind to new exploring and adventures. (Also be sure to follow roblox on Twitter as they give you a little insight on new games and updates coming up!),5
"There’s a bug with the camera when u swipe the screen the camera is not going to the left/right but it will zoom in/out. Also when u move the joystick the camera will also move following the joystick, I don't know how to explain it but I will send a record video about it to your emails. I hope you guys can fix this because it’s very annoying for mobile user. Thank you. :(",4
"So far, I've enjoyed the mobile version of Roblox. However, the problem that I've encountered so far was the difficulty in pressing the jump button. Even though I press the jump, my character does not jump. It sometimes glitches, making the character jump non-stop even though you stopped pressing the jump button. Hope this problem would be fixed.",4
"This is a very fun game, including the millions of games on it. Yet on thing bothers, me. Actually quite a few things do. Whenever im playing it doesn't let me move, until my screen turns black. I can move, but I can't see where im going. Thats it, I hope you can fix these bugs/glitches!",4
"The games are fun to play and there are a ton of them, but the games always lag even if you have wifi. And it always has updates that you have to wait for. They are so annoying! It's fun to play with friends when you can but also a lot of games say they are one thing but aren't and a lot of games are either the same thing as another one or even more boring and shorter!",3
I love playing on my free time! I never get bored considering the fact that there is billions of games to choose from. I don't really like the updates because they take a very long time. Also for everyone who plays on mobile try playing on pc because it doesn't glitch or crash if your pc isn't old and you're updating roblox when it's needed to be updated.,5
"I love really love the games, people, and how you rlly get to hangout/chat with them! It's rlly fun making friends and communicating with the people and stuff, but I have been having a little problem with the games settings. In my pc when I click acc info, security, privacy, notifs etc. It hasnt been loading and I have been waiting for almost an hour but hasn't been loading. Pls fix this!! -Update The loading problem is now fixed btw! Thank you! It's now loading properly.",5
"A great game, but the only problem is lag. My phone has 8GB RAM and always has at least 3GB of RAM free at all times. At most, this game takes 1.5 GB of RAM. My internet is great, and my phone is great. The in-game quality settings do not reduce lag by any more than +-2fps when going from one extreme to the other (highest setting to lowest and vice-versa.) This lag is just as bad no matter what game I play in Roblox.",4
Very entertaining various genres to pick and choose to play. Fun for many age groups. I'm a whole adult here enjoying the game. Good job 👏🏽 👍🏽 a few bugs here and there I've only gotten kicked from the fame once where I was unable to reconnect but overall great experience. Also cross platforms so I swap from mobile to console exactly where I was no lost progress etc. Go check it out you won't be disappointed.,5
"This game is so different compared to others in my opinion, like there are hundreds of game here and it's just amazing and so fun, tho I give a 4 star since sometimes there are little bugs and glitches. Such as that short hair bug, not sure why but whenever(my avatar is a girl) I chose short hair style it never appears in any game I join, but the other hairstyles do. But other then this, roblox is very unique I must say 😁",4
"So fun, lots of games to choose from. Also I love that you can customize your avatar, and find people to play with! you can also make your own game! The only thing i don't like about this game is that in my personal opinion robux should be given to you for beating games and getting badges cause it's pretty expensive otherwise. They should also bring tiks back.",4
"Very very frustrating. It keeps kicking me out of the app everytime I try to run the app. Once I try to play, it freezes then the app crashes again. I tried uninstalling it ang installing it again but it still does not get fixed. Please fix this problem. I'm a solid fan of this game. now I don't know if I still like the app.",2
"I LOVE this app it is truly amazing! The only thing is (not sure if it's the company or just my phone) when I try to enter adopt me, it loads but then turn into a blue screen and I've restarted my phone, reset the character, left and rejoined multiple times, it's starting to feel hopeless😔 and adopt me is by far my favorite game! What should I do? (EDIT) 5 STARS!! sorry it was my phone!! The app is wonderful and no complaints!👌🏻",5
"It is a great game and I have forged bigger bonds with my friends by playing this 😊 although I like the style emo and when I was deciding my avatar fit, I realised they stopped hair combos. Please bring them back!! 🙏🏼 otherwise, the best game ever. Also, I'm not sure about the music deal but some people are managing to play inappropriate songs. How? Also, the chat filter. I know you are trying to protect other kids from bad language, but some of us can barely speak. You really must fix this.",4
"In my opinion roblox is a great game really, it has its pros and cons, but there's to many cons in my belief. On xbox you cant chat in game which I think should be added, and there's are too many error codes for xbox aswell, it would be great if they added chat options on xbox and if they fixed the errors, but overall roblox is a great game, but I think it needs more fixes.",4
"Im a HUGE fan of roblox, I love how its a massive multy-player game because you get to make new friends, you get to check out other people's games, you can play with your friends on other friend's or people's games, and so on. But, some people acn betray you. So, only friend people you can trust. Other than that, the game is made for about 3+. Most of the time it would lag out and crashed, this has been happening for longer than a month and Roblox Studios never fixed it. Other than that 5 stars.",5
"Great game! Started playing in 2015 and have loved it ever since! I do have one minor issue currently, when trying to sign in on my chromebook the verification barrier is very buggy and after completeing it, it won't let me sign in and says there was an issue.",4
"Yes, a very fun game overall. Just that for somereason it thinks im playing on a phone sometimes even though im on a laptop, specificaly a chromebook. Also on a chromebook cursor doesn't stay in the center when in first person, it just moves across the screen and makes it really hard to play. If there is a few things to fix it would be that. 5/5 otherwise.",5
"Roblox is so fun to play and it's really addictive but I found a problem a few hours ago. Because when I try to open the app, it just automatically closes. I tried restarting and reopening the app a lot of times but it still won't work. Same with the Roblox in my laptop. It will open but it can't play games and my avatar won't load. Can you please fix these issues so I can play and have fun again... Thank you in advance!!",3
"This game I really fun, I love how it works, I played it since 2015, I would like if you fix this bug, first of all. It's always lagging on mobile, also when I leave it just for 5 minutes, my walks switch froze and when I tried to walk my character, is not the switch walks but the zoom who getting touch. My screen are actually are little blur. Please fix these, I hope you understand, Roblox.",5
"Game is great, great quality, it just freezes at times. And glitches sometimes for no reason even when you have a good device. Other then that, game is super fun, there's all types of genres in games, and it's just super fun but I did wish you could earn robux instead of buying them",4
"Fun. But laggy👁️3👁️. It's like a whole bunch of games in one. You can customise your avatar and everything. Only one problem. Theres a bug that needs to be fixed immediately. It's where you just cant rotate your screen. It happens randomly, like, you can still walk but you can't tilt your screen. Hoped this review helped! 💗",5
"Great but issues in mobile with stuff not appearing in inventory, moving and zooming out/in (after resuming the game or trying fix graphics, volume/control etc) when u tried to move around problem. Getting disconnected/kicked even if my wifi is great and no problem. Overalls is nice imo I don't really have a problem because my goal is just to have fun in games I choose to play.",4
This is a really fun game I'll say that. But one thing I'll say that annoys me is that if your on mobile and you accidentally press the tabs button on your phone the game controls glitch like the movment mode moves the screen or the screen movement makes it size your screen and its very annoying. Please fix it.,4
"Love this game, love the friends I've made on it, overall good game but if you have a low-end device I would not suggest it. However, as much as I love this game I often have problems with the joystick and the camera. Sometimes I move the joystick and it moves the entire camera. Also, sometimes I can't move the camera whatsoever. I can only zoom in or out and the only way to fix it is by leaving. This has happened to 2 of my devices that I play Roblox on and it's really frustrating.",4
"It's a great app , but the reason I'm giving it 3 stars is because , Sometimes, my screen lag/glitch alot while playing games , or isn't able to move.. and that mostly happens when I click my menu and turn it off.. and i think roblox should modified scammers in avatar , or doesn't allow to use them such same image as the original one.. that's all , over-all it's a good app , i recommend you to atleast give a try",3
"joystick/movement complaint since my computer broke i started playing on my phone but i hate one glitch that is happening on phone; im playing but then randomly my screen locked and can only zoom and cant even walk this glitch is really annoying since you have to re join the game or you wont be able to do anything than zoom , otherwise the game is great! Would reccomend playing on pc its more detailed and had no bugs. (kinda unfair) Thanks for reading have a great day.",3
"I chosse a five this app, it is great but some times it gets laggy, for example it kicks you off certain games. It doesn't on computer, PC, chrome books and ext... But overall it is an amazing game and I don't see why I shouldn't give it a five! I really recommend it, because you can't get it on one device you can get it on all!😊",5
"The game is good! It has a customization system, millions of playable games, tons of friendly players. But im not here to talk nice about it. BUG 1. The Camera bug, when you swipe or tap your screen too much, it gives you the Camera Bug. (Details) ""Makes the Android/ios device screen only, use ""zooming in and zooming out"" PROBLEM 1. Removing audio is the number 1 thing, people are complaining about. (Details) ""Removed all audio"". That one simple problem irritated the whole platform in everyone.",3
"It is super fun and nice.. You can make friends but there's a few problems with this game. There is online dating players, hackers, bullies... Sometimes my camera freezes and sometimes it glitches. But overall, this is a super fun game. You can play with friends and others.. I also forgot about kidnappers... They ask where you live or something and they do something bad to you. But that's all! Good game!",4
"its a good game and all but theres this one thing that really annoys the heck out of me, and its the joystick bug, whenever i experience freeze touch, the joystick will always bug out causing my movement to be glitchy, sometimes i wouldnt even be able to move around. i would greatly appreciate it if you would fix this bug because ive been waiting patiently for this bug to be fixed.",3
"Very good Tho it has a couple hacker but still fun. Update: It has been very good, it's just in some games there are hackers and that's not fun. It also has a problem for mobile players, the jump button always seems to not work and pause and you can't jump even if you press on it sometimes. But other than that it's pretty good.",5
"Its very fun, one thing is that it does sometines take a while to enter certain games... Another problem I've been getting is that I'll have to reconnect and then reconnect again and then it will kick me out of the game, pr sometimes the app... Also it will sometimes randomly kick me out of the game im playing... But thats prety much allll, great game...super fun!!",5
"I love this game! the problem is, the Robux.. I don't want it to be like a dollar it is too costly for me i want it to be a little less.otherwise it's a great game! But it would be cool if u can add colours option for the shirt and all.That would be cool just giving some information on how to make the game better but it's also good.",5
"This game is pretty great! You can play stuff like Natural Disaster Survival, fall down stairs and other random games, there are ALL types of games on this cool app! But theres a few issues (on my touchscreen chromebook) Firstly, whenever I move my camera on my keyboard, It only zooms in and out so I have to use the arrows, Second it often kicks me out when I try joining, and Third is lagging, even if I have full bars on wifi. But its still a super fun game! Anyways I recommend playing roblox!",4
"This game is the best, it is a little slow on my chromebook, and I also for some reason cant load into Adopt Me. Im always really laggy, and it slows my whole computer down. When I try to get into Roblox sometimes it says that I dont have any internet when I have full bars. Its weird, but I still love this game with all my heart. If you could fix these issues that would be greatly appreciated!",5
LOVE THE GAME or should I say games? Well anyway it's very good and I highly recommend but one of the bugs that I hate is if you accidentally put 3 fingers on the screen it does this annoying bug where it makes ur screen zoom out and in if you try to look around and it's so annoying and hard to play that I have to rejoin the game but otherwise roblox is one of my favourite games just please fix this bug but thank you!! <33,5
"Everyone is so dumb the reason why your screen turned blurry is because your phone/tablet/laptop/PC is too trash that it crashes, and the jumping bug is just a small thing u shouldn't complain plus you could still fix that by pressing the Roblox logo that's on the top left corner of your screen, you should be more worried about bugs like the ones where your screen can't move and you have to rejoin.. people these days are so dramatic",5
The games are awesome but recently I seem to have been having a lot of trouble teleporting into games and the lag is horrible in some of the games. I also keep trying to join some of the games and it says my account is already on it? But when I try other games it just let's me play. Overall it's a really great game but some of the bugs are really irritating!!,3
"This is a great game that i totally recommend. I have been playing this for about 6 years, and I'm now having issues. Everytime i go to login it gives me a 2 step verification code. The code is sent to my email and once i go to put it in, it starts loading but never loads.",4
"Excellent game, and you have such a variety to choose from. However, when playing on a Samsung Tablet, the app shuts down randomly. And when playing on a laptop, it freezes all of the time. Other than that, amazing game and would highly recommend.",4
This is an okay app but the worst thing about is that whenever I play in my tab it closes every 1 min automatically which VERY annoying. One of my favourite tycoon game does not save any progress so when it closes every 1 min it's really annoying. If you don't fix this in the next update THEN I will never install this app and won't recommend it to my friends either,2
"This game is really fun and easy to learn how to controll it. It is good because you have more than one option of games to choose from. You get to chat with friends and play online games with them. There are war games like bed wars, war tycoons. war simulates, tower battle, and more! There are also Role play games like Brookhaven, Adopt me, Livetopia, Bloxburg etc. Theres tycoons, simulaters, (speed runs speed runs are kindy hard for beginners) obbies,there is also hide and seek, and lots more!!",5
It's a it's a good game but there's still one bug in the bug is where sometimes when you're in the middle of a game you just get stuck and you can't move and when you try to move your camera and go like all the way up out of the map and in the map in your first person and it's so annoying so I'm leaving 4 stars until that's fixed,4
"I love it. But sometimes while I play the game, my camera will ocassionly get stuck and I will only be able to zoom in or out but cant move it. Please fix this bug because it happens often to me, I will give you 5 stars if you fix it, other than that great game! Would recommend to people who like multiplayer and entertaining games!",4
"Love the game but there are a few bugs that really drive me and my toddler nuts. Sometimes I respawn and can't walk forward, but I can grapple hook across the screen. Often in mid game the camera gets stuck in one angle and the only way to fix it is to exit fully and restart the game app and lose progress.",4
"Roblox is updating a lot, and I just updated my roblox app last week and I have to update it again. This is starting to become anoying, beacuse sometimes my wifi works slow. That is not even all the problems with playing on a chromebook. Roblox does not let me get out of game when I try to get out of the game. It is really annoying please fix these problems!",2
"This game is Very Entertaining and Enjoyable! There are a lot of games you can play of your choice! On Computer I have No problem of playing any game I want but on phone it is Not really easy to play with on phone,I mean on some phones it is perfect but on the other hand in some phones there are a lot of Glitches and some times it even kicks you out! Please fix this bug!",4
"😁My experience with roblox has been amazing sure it might be down or glitching some times but it's good. I sometimes have trouble playing royale high because my screen turns black the back to normal consistently. I hope other people get an amazing experience from roblox because it can be amazing once you start playing. By the way I would recommend bloxburg, bedwars, and story games they're a lot of fun. Have a good day. 👍 😁",5
Don't get me wrong I love this game but when I play some games the game froze and it's not one game. not only that there is a about 30% chance that if you walk/run when moving the screen it will start zooming you in or out (dependent) and sometimes if you walk/run the screen will move there he used to be a fix that sometimes worked it was going to the menu button in the upper left corner and swiping back and forth in between the lines of two players but after like two updates that stoped. Fix it,4
"The best online game!! The video description is what actually the game is inside unlike those other ad from other games. You can make friends,play with friends,have fun and do whatever you want because there are a lot of games that you can choose! I recommend this game for everyone above 8 or 9 because some people swear but in total,it's really good😁👍",5
"Very good game! But theres 4 problems/bug, 1:why if i want to walk the screen following like i control my screen? If i walk to top the screen following 2.when i want to move screen left/right the screen just zooming in/out 3.when i want to walk the screen moving right for nothing.. lastly, if i jump and then die on every game/server, i spawned again,and why the jump tapping like a ghost tapping it:(... Pls fix this bug...hope you notice this ty! And sry bad grammar:)💔",2
"This is a very fun game and is good to pass time fast. It has millions of different types of games like escapes , obbies , quizzes and much more . I just wanted to say that if you get frustrated fast then i don't recommend the game because you can get disconnected from the game anytime and you won't even know it . But you can also add friends and play with them and you can make your own avatar and that's why I rate this game 4 of 5 stars",4
"This game is very fun. You can do many things, you can build, roleplay and explore, there are some features that should be added and removed and a lot of bugs and glitches which usually comes out with a weekly update, yes it takes a lot of space so they should make the assets take less space.",4
