reviews,ratings
This game is amazing. I have been playing this game for a long time and I have always enjoyed it. I love how this game takes progression to get to a higher level. It just gets you eager to play! Everything about the troops and upgrades are all Ballanced. This game has to be the best progression/attack strategy game! The ambience is also outstanding. I also love how this game continues to have updates and new features! It's also great how it's not just one base but three. I recommend to try this!,5
"Great Game! Except after new update the game will crash and close upon opening it. I've tried reinstalling, wiping game data, and restarting my device. Not sure if anyone else is having the problem, but I hope it will be fixed in a future update.",2
"Hello Supercell,again I want to say you that COC is the most awesome and interesting game I have ever played. But from few days ago my game is just crashing like anything, when I open the game it crashes, when I end a multiplayer battle and come to my village it again crashes. Not only in home village but also in the builder base it crashes all the time. So, please fix these problem. I am a TH 12 player and not want to give up playing.",1
"I love this game so much, I've had it for years. But for quite some time I haven't been able to get onto the game because it crashes before its done loading. Pretty Frustrating because it has been my favorite game for a long time and really loved the people you meet playing it. But it's unplayable at the moment and hope it can be fixed",5
"Game won't load after last update and it won't let me log into my Supercell account. They never send me an email to verify. Maybe it's for the better. Taking 3 days to upgrade troops and equipment is enough, but 9 days!!! I get it, buy gems, pay to play. The costs quickly outweigh the benefits and can easily climb to hundreds of dollars...or you wait for over a week for one item to update.",1
The new game mechanics having to train troops without spending elixir is such a game changer. Now I don't have to worry about the resources for training troops. Instead I can now focus more on the upgrading side. Love the update hope you keep it that way. It really helps a lot in strengthening my village.,5
"Its kind of fun but you would expect the matchmaking on a game thats been out this long to be good. It is horrible, im placed against people with buildings and defenses I havent unlocked or built myself. Its impossible to compete like that. Ive played this style of game all my life but somehow have lost more than 2 dozen matches in a row. Horrible beginning experience. I just uninstalled.",2
"I don't play very often, haven't in a few years, but everytime I come back there is game play changes which is good. They just keep adding more ways to gain revenue and the time it takes to get loot and upgrades is still long.",4
"Awesome game playing since the start if this game and taked a brake for about 2 to 3 years and restarted. I dont have any complaints. Just one request, its hard to predict the way of the siege machine when it is deployed so i kindly request to add some requirement to know the way of siege machine when it is going to deploy.",5
"It's good game, graphics is great and the gameplay is so beautiful,the settings is good too but I encountered a bug or glitch that I found a base to attack and I get 3 stars but after that ends I got back in my base and the loot u took from that base is gone and I panic and check the attack history/log and it's not there as if that attack never happen,plz fix this glitch or bug all the effort of searching and the money I spent to search that base just to get nothing,fix it plz",2
Hey supercell you should change the setting of upgrade and skip the timer of upgrade of any building rather than walls and you should initiate the instant upgrde for every building just like walls as the building level get higher it's upgrade time is increased because it is taking so much time to max any town hall. Thank you and i request you to do the above and you should reduce the upgrde cost of higher town hall building.😊 And your game is very good and i am enjoying itsorequesttodotheabove,5
This is a good game for those that love to show how good they are at strategizing they're attacks and defenses. May take a little bit to adjust to upgrades that are only a week long once you reach TH 10+. It isn't even a pay to win kind of game for most people. I would recommend that you share this with your friends. 👍,5
"Lost the community feeling ,no meanful upgrades in main clash game only every 18 months, the balancing act only degrades the good troops and the de , becoming stagnant. Only the odd time give us info and more into worlds and not paying enough attention into the reason they started this game 10 years ago,Losing touch with what the players need and could use better management of the game . Clash on",2
"The game is good but the app shows problems from time to time, it does not start, or gets stuck in the loading screen, or closes suddenly, freezes etc. I have tried using it in multiple devices, but still shows the same problems.",3
The game gets boring after awhile especially when there are updates every 3-4 months. Maybe there should be small update every month and a big update every 4 months. Just so the game stays fresh. Also it doesn't help when all the updates have been adding stuff for the higher town halls only. Only major thing has been cost reduction and even still their needs to be more reduced cost for everything. I'm Townhall 11 and attacking isn't enough anymore. I have to buy things from the shop to keep up.,2
"The game is very good. I would like to give only 2 star ,because it's have lots of problem which so irritated me such like game crashed and glitch showing black on the screen and also lots of problem,, I just want to requested to the devloper of the coc. Please solve the issues of the game crashing . Thank you.",2
I absolutely love clash. The only thing I would change is the account verification. Because if you lose an email or phone number supercell won't help you in any way tp verify your account. Other than that this game is sound and a great strategy game. I've been playing ever since the release.,5
"The game will get boring if the upgrade time is long, please reduce it. Can you please add private chats for coleaders and leaders to chat and can you also add some bases for each town hall for us to practice attacking, I know we can do that with out teammates but what if we want privacy and want to attack without someone seeing. It will be great to change troops in this practice than requesting. Great game and I hope my suggestions will be added in the next update!",5
"Alright it's been fixed,, I can play again and I changed my rating.. Thank You Super Cell! 6/28/22 Awful update! After updating, now it kicks me out before I can even do anything. It crashes on all my devices. I've been playing for years, but if this doesn't get fixed fast I'll just uninstall it.",4
"Ever since last summer the connection to the game servers suck. I have lost hundreds of trophies and have been demoted 3 times because I'll start an attack, use 4 lightning spells then loose connection to the servers. I have 4-5 bars of both my internet and mobile data at all times with 200MB of download and upload speeds. Connection is not my fault, it's Supercells. Don't play if you like winning.",2
"I do really enjoy this game. Literally, I have been playing it for 5 years nonstop. The graphics, the troops and the upgrades are really over the top. Indeed, it did strengthen from my ability to attack other and villages and defend mine. It worth all my time.",5
"Fun. Can be played as simply or as complex as you like. I'm a thinker normally, but enjoy an occasional ""everything forwards and turn it up to 11"" attack... Game is generally stable but occasional glitches can be annoying. Jury still out on clan capital element of game.",5
